"scenario","rho","method","method_family","tuning","mode","p","reference_mode","tv_mean","tv_se","fkl_mean","fkl_se","rkl_mean","rkl_se","q0_mean","q0_se","expected_code_mean","expected_code_se","active_kernels_001_mean","active_kernels_001_se","q_effective_kernels_mean","q_effective_kernels_se","n_kernels_mean","n_kernels_se","stored_atoms_mean","stored_atoms_se","objective_mean","objective_se","rmse_gap_mean","rmse_gap_se","logscore_gap_mean","logscore_gap_se","kkt_residual_mean","kkt_residual_se","runtime_sec_reference_mean","runtime_sec_reference_se","optimizer_iterations_mean","optimizer_iterations_se","objective_change_mean","objective_change_se","raw_candidates_mean","raw_candidates_se","key_deduped_candidates_mean","key_deduped_candidates_se","near_deduped_candidates_mean","near_deduped_candidates_se","reference_support_n95_mean","reference_support_n95_se","unique_supports_mean","unique_supports_se","ess_min_mean","ess_min_se","split_rhat_max_mean","split_rhat_max_se","n_replications"
"multi_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.22496058468642,0.0237206769775387,0.507103679106768,0.036155751613835,0.219993438140583,0.0241924369370793,0.0510074791930499,0.00541280006195897,73.2977171501598,3.25773189284861,96.3333333333333,0.666666666666667,19.3580674787599,1.18590864795395,97,0,96,0,0.870632917108942,0.0522756693281991,0.0094404893945442,0.00380939043369628,-0.00681466026757197,0.00324280716028649,0.00592805821643908,0.000553944825531677,19.7266666666668,3.01450567165581,33.6666666666667,0.333333333333333,1.17244424927924e-06,1.75147653775007e-07,NA,NA,NA,NA,NA,NA,743.666666666667,127.63271959459,1466,174.596678089819,167.362938128627,5.24002470015892,1.04318834753332,0.0133062875231701,3
"noisy_grouping",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.0796070789987904,0.0168957149243745,0.247349772682989,0.0373224772188611,0.0771842341891215,0.0161955466634982,0.0177992971990818,0.0037899537883199,40.3780733061219,3.43824277901546,88.3333333333333,3.84418753155693,6.75647843390193,0.303540824914151,97,0,96,0,0.447331650911003,0.054496555677822,0.00020022855532161,5.70128028624235e-05,-0.000243404356599382,1.39624256473142e-05,0.00787161258967398,0.00078478741448489,17.3700000000001,2.95523828706483,30.3333333333333,0.333333333333333,1.1801428981643e-06,2.00289872546255e-07,NA,NA,NA,NA,NA,NA,208.666666666667,71.3496865990158,801,105.659831534978,144.055369809969,4.60702838515577,1.07714776273292,0.0205432858933001,3
"one_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.107533582027501,0.0191982605050501,0.306123953904163,0.0399600493886455,0.104034564761032,0.0184336235625633,0.0241242112433676,0.0043386518992116,47.7100997216628,4.71289048098738,79,4.93288286231625,11.5806827592206,2.61643706546453,97,0,96,0,0.542274217192806,0.0633200524024713,0.00018633144791321,0.000575994828172936,-0.000214278505803911,0.000462486688804046,0.00627861637325467,0.000755099333176173,16.4466666666666,2.25395454947768,31.6666666666667,0.333333333333333,1.11225004954344e-06,2.73440091417601e-07,NA,NA,NA,NA,NA,NA,241,57.8878225536252,713,98.1138794123101,179.502766932497,12.4652144575849,1.03786629487523,0.00939074249888425,3
"ordered_interval",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.126236978471917,0.00986513210050461,0.344862159795342,0.0183127245840885,0.122111366633593,0.00946200120521585,0.0283038169550435,0.00227284586207429,50.4162344302835,3.43081023674418,82.6666666666667,5.17472489875334,10.8061387311756,0.0786582394418148,97,0,96,0,0.594563270464999,0.035465542420421,-0.000171556409777953,0.000732714145555903,-0.000274731463165331,0.00103770816969138,0.00671307492946124,0.000596876412627567,17.6433333333332,1.73845077903026,32,0,1.20387906958156e-06,1.75694779905329e-07,NA,NA,NA,NA,NA,NA,303.333333333333,25.7509438877706,950.666666666667,40.3085323198176,153.554758377494,13.0201355010066,1.06729443616689,0.018634911986936,3
"weak_signal",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.247167136089001,0.0142720399163804,0.543399430366568,0.0209742636140403,0.2431423946807,0.0149077275927062,0.0554801757343269,0.00327650477173971,66.8098818312926,3.03433331715361,97,0,25.9820324779874,3.95414550987265,97,0,96,0,0.874216863251935,0.0351053264183272,0.00844431527534404,0.00288897944738529,-0.00492086573058607,0.00169870574250855,0.00601080735168813,0.000993979906090292,17.7233333333333,2.40933139642051,34.3333333333333,0.333333333333333,1.06865897064878e-06,2.06087207647763e-07,NA,NA,NA,NA,NA,NA,1095.66666666667,171.474325904622,1962,201.390996157557,175.128525540345,19.2315194837855,1.04238754138431,0.00772700706600646,3
"graph_community",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.279577733578584,0.0160081228140893,0.587118666592459,0.0224170807755699,0.277209078863948,0.0172039783457382,0.0635717947701645,0.00375407236120871,81.2050863156305,3.10728822590545,97,0,24.2784854927731,1.88996207609953,97,0,96,0,0.98996076702161,0.0378740896455669,0.0034713665197413,0.00173569073486446,-0.00236187626461478,0.000997366253851271,0.0058907905519903,0.000145858019960679,26.0766666666667,2.41925838039493,34.6666666666667,0.333333333333333,1.42994220309056e-06,2.53218983697085e-08,NA,NA,NA,NA,NA,NA,1228.33333333333,163.269034963087,2100.66666666667,189.320128647514,174.926332540067,7.44876871028743,1.03111151739593,0.00748628577765558,3
"multi_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.220032647270719,0.0977998217850528,0.477761191935687,0.147157825480506,0.225190869220638,0.10651184583815,0.0506373934143547,0.0231971170502319,70.5757538462157,21.5268419745545,93,4,17.8113980417891,7.82613825030195,97,0,96,0,0.827937899332732,0.254136660490594,0.00322792134732023,0.00316204005861451,-0.00498521607116578,0.0049299868516986,0.0066845925221695,0.000651378178508262,24.1433333333332,4.8260416261961,33.3333333333333,1.85592145427667,1.58519224833601e-06,3.88128560118889e-07,NA,NA,NA,NA,NA,NA,930.666666666667,611.948890385827,1618.66666666667,728.526442744378,181.983261133479,21.3655131037402,1.06475403616032,0.0134285413473858,3
"noisy_grouping",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.158275344628771,0.0248484480030572,0.400267318879955,0.0416866708331059,0.1533270545404,0.0244358677768725,0.0355609663653247,0.00564562635965072,56.5684744883502,4.82257739755923,96.6666666666667,0.333333333333333,12.3604934415953,2.9391947467351,97,0,96,0,0.680648616970359,0.0654923088263681,0.00240880194306185,0.00250324774869649,-0.00148454721780792,0.00149015406120271,0.00657023521991166,0.00081385686601253,20.4099999999998,0.442417600614203,32,0.577350269189626,1.45559076436541e-06,1.74649786363696e-07,NA,NA,NA,NA,NA,NA,464,106.616133863501,1143.66666666667,153.836854419797,159.331219672953,11.3340580119535,1.05864819177561,0.016001014343833,3
"one_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.277381362818291,0.053265425523859,0.579134515846278,0.0767204093914374,0.278009609991599,0.0568299322060619,0.0633083585679359,0.0125270464435259,80.7631508428614,11.5325378740586,87.6666666666667,9.33333333333333,24.867992666827,4.85627654586611,97,0,96,0,0.9797766401263,0.134174523062532,0.00267928771489927,0.00579509737056582,-0.00340846191675247,0.0061023538290573,0.00656041984746088,0.00057996647814006,23.1399999999999,2.40676130931168,34.6666666666667,0.881917103688197,1.57604382714875e-06,3.12173620178754e-08,NA,NA,NA,NA,NA,NA,1208.66666666667,335.311960882864,2049,391.415806187401,183.100358803901,5.85759750047794,1.04082959135079,0.0110439089053601,3
"ordered_interval",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.164997716572172,0.0205812507140287,0.412963687327272,0.0339979465636959,0.159920336985468,0.0202916885410172,0.0370005506759434,0.00471036514545046,55.7768262450261,4.85283971294589,97,0,13.212165102456,2.70365526911491,97,0,96,0,0.689305199855649,0.0580523683891734,0.000323006485681326,0.00145470142948253,-0.00053581469483488,0.00127299883352523,0.00609802481053205,0.00028094911747096,17.3033333333332,2.00449772040541,32.3333333333333,0.333333333333333,1.37874671938635e-06,1.0910841490376e-07,NA,NA,NA,NA,NA,NA,491.666666666667,126.741644475857,1284.33333333333,158.431197825569,172.310428393406,9.61116793549622,1.05088349986881,0.00987830678750446,3
"weak_signal",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.005","full",100,"mcmc_empirical_visited_supports",0.511522776542998,0.038416589447266,0.896624774743786,0.0513193121841476,0.605842151084394,0.0748560955957075,0.121732825371903,0.0111009089297433,123.550711741761,11.4085791881973,97,0,54.6347485525342,4.35599332077057,97,0,96,0,1.51038419468567,0.108283054974995,0.0298110160774376,0.00392912391948889,-0.016331750943193,0.00199112824970378,0.00807609779396181,0.000852115839813573,28.3833333333332,2.64628250780432,52.6666666666667,1.20185042515466,2.110935052461e-06,3.1576081165335e-07,NA,NA,NA,NA,NA,NA,4113.33333333333,425.967265304637,5013.33333333333,425.967265304637,180.036777979975,2.61447224398121,1.04990341219829,0.00400516098619526,3
"graph_community",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.254978060162947,0.0402790924773002,0.878419790665421,0.106282438849894,0.28633157334975,0.0511797255332728,0.0143814564864276,0.00226017127234774,44.6265744918915,3.70825429868063,92.6666666666667,4.33333333333333,24.3556723929847,4.56274185028404,97,0,96,0,1.76779143614971,0.132278587366994,0.00520427645656977,0.00166671037741671,-0.0047704821371594,0.000760609615708229,0.0527346148970006,0.0121698307754864,24.9,2.55571907689404,62,1.15470053837925,2.66664041589001e-06,1.0084412602757e-07,NA,NA,NA,NA,NA,NA,826,207.588535328905,1566.33333333333,265.538655901128,197.176687569914,12.1930674443513,1.05439923462968,0.00731701808888028,3
"multi_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.234250585998089,0.0255064204870066,0.822902165702557,0.0693479315906643,0.257226799109263,0.0304922198785377,0.0132162051504015,0.0014493296469821,39.3344038927424,0.499948719954442,95.3333333333333,1.66666666666667,17.3776035122484,1.16168172603056,97,0,96,0,1.60673949524922,0.0627010525989651,0.0116516796907454,0.00411860666816655,-0.00840629330342015,0.00350649056845333,0.100110286215886,0.0482146899769001,19.7266666666668,3.01450567165581,57.3333333333333,2.84800124843918,1.62601119117293e-06,4.6551452812145e-07,NA,NA,NA,NA,NA,NA,743.666666666667,127.63271959459,1466,174.596678089819,167.362938128627,5.24002470015892,1.04318834753332,0.0133062875231701,3
"noisy_grouping",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.0814148992111489,0.0170906933596876,0.358406556428341,0.0607851638533237,0.0833291226087922,0.0182900336057086,0.00451459453586701,0.000974427447232991,28.3971382785655,0.910401745474251,87.3333333333333,4.25571511160124,6.05523874378106,0.263270330525485,97,0,96,0,0.924550263920004,0.0789858487109274,0.000249478651119054,6.51303478508612e-05,-0.000289587106828545,1.70954897439916e-05,0.0268111537036719,0.00518471401367138,17.3700000000001,2.95523828706483,54,1.15470053837925,1.53115034532784e-06,1.25383711994975e-07,NA,NA,NA,NA,NA,NA,208.666666666667,71.3496865990158,801,105.659831534978,144.055369809969,4.60702838515577,1.07714776273292,0.0205432858933001,3
"one_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.110212705007976,0.0198197313570807,0.456987709781554,0.067103408434776,0.114877419511369,0.0214813259535209,0.00613191727285829,0.00111173102382875,31.4818582074281,1.82621672640503,77.6666666666667,4.80740170061865,10.6145131016142,2.44335403818688,97,0,96,0,1.08431374470713,0.103084287919656,-0.000640943259244613,0.000498599503666413,0.000569363985124453,0.000386796883024177,0.0361459109712364,0.00416722470261167,16.4466666666666,2.25395454947768,56.6666666666667,1.33333333333333,1.92079593519523e-06,9.94085663132472e-08,NA,NA,NA,NA,NA,NA,241,57.8878225536252,713,98.1138794123101,179.502766932497,12.4652144575849,1.03786629487523,0.00939074249888425,3
"ordered_interval",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.129481835130973,0.0102469479309669,0.522592198159538,0.0316254378448459,0.137357374898261,0.0105925091434767,0.00724503786926949,0.000587902220697804,31.3029350511262,1.98815268964919,80,6.50640709864771,9.96729031370057,0.11943005760306,97,0,96,0,1.14635173439103,0.0713925715853753,0.00063141412226157,0.000759982093716214,-0.000710176861194195,0.000504212534683674,0.0942627828279776,0.0626814073847106,17.6433333333332,1.73845077903026,55.6666666666667,1.33333333333333,1.94894937766144e-06,1.37021863782286e-07,NA,NA,NA,NA,NA,NA,303.333333333333,25.7509438877706,950.666666666667,40.3085323198176,153.554758377494,13.0201355010066,1.06729443616689,0.018634911986936,3
"weak_signal",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.25802522633753,0.0155426362278643,0.89427650299454,0.0427702090208908,0.289136982514938,0.0202215680234341,0.0143043896720473,0.000822017963611426,29.2448554958601,1.27302739582846,96.6666666666667,0.333333333333333,25.5993929803932,4.82833994275136,97,0,96,0,1.47597010701039,0.0577092951765773,0.0115070476475418,0.00295807588925626,-0.00685015764823232,0.0017220582455802,0.0931393541627873,0.0300936721408885,17.7233333333333,2.40933139642051,62.3333333333333,0.881917103688197,2.10681816607365e-06,7.14893810362482e-08,NA,NA,NA,NA,NA,NA,1095.66666666667,171.474325904622,1962,201.390996157557,175.128525540345,19.2315194837855,1.04238754138431,0.00772700706600646,3
"graph_community",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.29375580329786,0.0176695652111087,0.981698979667359,0.0471297277364668,0.329727837412615,0.0226352721353432,0.0164538573268445,0.000907698040907616,38.8703076239705,0.559845336882892,97,0,23.3387782591095,2.03318272505848,97,0,96,0,1.7559629790472,0.0581142051863671,0.00346102399544209,0.00180756857123787,-0.00233394592180384,0.0010548949160491,0.154145591552916,0.0369290561928974,26.0766666666667,2.41925838039493,61.6666666666667,3.38296385503074,1.1490989259381e-06,5.86754796534456e-07,NA,NA,NA,NA,NA,NA,1228.33333333333,163.269034963087,2100.66666666667,189.320128647514,174.926332540067,7.44876871028743,1.03111151739593,0.00748628577765558,3
"multi_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.232838344970894,0.107350790067981,0.792006002112622,0.290280028861327,0.272761835298207,0.140755966903217,0.0131173296850506,0.00611318613883466,36.8523427461908,6.20547232240742,92,5,16.5964464512397,7.58342237473362,97,0,96,0,1.52643617107228,0.413734004690857,0.00241720314837009,0.00249826189725773,-0.00426793622333754,0.00429452840393377,0.0231041644158959,0.00666697915244859,24.1433333333332,4.8260416261961,58,4.35889894354067,2.22221786153979e-06,3.79839132363156e-07,NA,NA,NA,NA,NA,NA,930.666666666667,611.948890385827,1618.66666666667,728.526442744378,181.983261133479,21.3655131037402,1.06475403616032,0.0134285413473858,3
"noisy_grouping",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.1628506310109,0.0263523365181717,0.621519333663621,0.0768091654885221,0.172708582709749,0.0297269302638369,0.00910319254886986,0.00146044239979807,32.7646465419374,1.16049684048074,96.6666666666667,0.333333333333333,11.3417907133563,2.82939219601248,97,0,96,0,1.27444240695452,0.0980241671396554,0.00222649499459922,0.00257126123731178,-0.00126032872248964,0.00159548214520261,0.0679970647461198,0.0183756426557702,20.4099999999998,0.442417600614203,57.3333333333333,2.40370085030933,1.95560978929106e-06,1.92142424945656e-07,NA,NA,NA,NA,NA,NA,464,106.616133863501,1143.66666666667,153.836854419797,159.331219672953,11.3340580119535,1.05864819177561,0.016001014343833,3
"one_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.292467578484382,0.0584398604565631,0.972319736084694,0.154541638472911,0.33319585185457,0.0747490989316357,0.0163781260677561,0.00329161777242175,38.6028346726445,3.23648278781172,86.6666666666667,10.3333333333333,24.1585590225077,4.98572785387305,97,0,96,0,1.74123599665682,0.219059939062433,0.00250646684192939,0.00597686199707228,-0.00328090441771659,0.00622893673556442,0.0579315378761662,0.0287965180868363,23.1399999999999,2.40676130931168,62.3333333333333,1.20185042515466,2.50793996274072e-06,3.36392262877521e-07,NA,NA,NA,NA,NA,NA,1208.66666666667,335.311960882864,2049,391.415806187401,183.100358803901,5.85759750047794,1.04082959135079,0.0110439089053601,3
"ordered_interval",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.169876363535805,0.0218657482470063,0.644735282256083,0.0633352897099091,0.181744666948069,0.0251201133617171,0.00947067459256766,0.00122011918325846,30.8775732950649,1.74172247579979,96.3333333333333,0.666666666666667,12.0722634095303,2.49993463368887,97,0,96,0,1.25983529278686,0.0976653687951063,0.00254446260600294,0.00176263385482234,-0.00219376768668937,0.00156030493159434,0.0384854524476954,0.00931532559231178,17.3033333333332,2.00449772040541,59.3333333333333,1.45296631451356,2.13102061404532e-06,2.24187463554055e-08,NA,NA,NA,NA,NA,NA,491.666666666667,126.741644475857,1284.33333333333,158.431197825569,172.310428393406,9.61116793549622,1.05088349986881,0.00987830678750446,3
"weak_signal",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.02","full",100,"mcmc_empirical_visited_supports",0.564909444569191,0.0480155037597283,1.66496409328732,0.118828247474018,0.806137662036838,0.110837119699396,0.0317180121297161,0.00290133842890075,41.3852194750864,4.12763693440168,97,0,60.23526161747,7.0442606678522,97,0,96,0,2.48858390045906,0.201177183538994,0.0413862898588941,0.00666638699866094,-0.0224436724293233,0.00314193716997224,0.0505608169740178,0.00703129805570667,28.3833333333332,2.64628250780432,79.6666666666667,5.48735921105144,2.93291685589854e-06,2.24249020418434e-07,NA,NA,NA,NA,NA,NA,4113.33333333333,425.967265304637,5013.33333333333,425.967265304637,180.036777979975,2.61447224398121,1.04990341219829,0.00400516098619526,3
"graph_community",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.288556447451033,0.0340552218920871,1.28971694194303,0.169326038283645,0.399871848445879,0.0652163399906366,0.00364153177715333,0.000483824580606736,33.8615067360013,3.81826143586819,85.6666666666667,4.371625682868,23.017583937236,3.53062541110314,97,0,96,0,3.99552767502152,0.294208064265418,0.000815443476921583,0.0122575812062113,0.00694528112744044,0.015917098822698,3.48574640409135,1.60847354054442,24.9,2.55571907689404,110.333333333333,9.66666666666667,5.54004539652377e-05,4.92959093265743e-05,NA,NA,NA,NA,NA,NA,826,207.588535328905,1566.33333333333,265.538655901128,197.176687569914,12.1930674443513,1.05439923462968,0.00731701808888028,3
"multi_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.259979002742573,0.0198544379961295,1.17647255414335,0.102152839220531,0.303637078754777,0.0283137892196199,0.00330395705831013,0.000358657167545381,29.8960689916643,1.34748095444319,86,5.85946527708232,13.3207212327221,1.06663849001398,97,0,96,0,3.56557491083584,0.0319306168933454,0.0167497115826038,0.00471261297237083,-0.0119631726116632,0.00394142241599011,0.379757151796488,0.0967061878925621,19.7266666666668,3.01450567165581,120,0,0.000119401209516923,4.06238880742737e-05,NA,NA,NA,NA,NA,NA,743.666666666667,127.63271959459,1466,174.596678089819,167.362938128627,5.24002470015892,1.04318834753332,0.0133062875231701,3
"noisy_grouping",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.123620902208886,0.0122097895204551,0.475816214473307,0.0885370327130611,0.0956646022055344,0.0190329414303177,0.0012110081271668,0.000192589605769169,25.2047540899711,0.20282278943773,80.6666666666667,3.84418753155693,4.63562408928378,0.193027926821761,97,0,96,0,2.49066450650841,0.10461864368566,0.000408035841534963,9.22028395594377e-05,-0.000439388911919858,3.04682780961553e-05,0.284508002052445,0.20319142789213,17.3700000000001,2.95523828706483,76.3333333333333,26.995884460002,9.49344270440022e-06,7.99303206869707e-06,NA,NA,NA,NA,NA,NA,208.666666666667,71.3496865990158,801,105.659831534978,144.055369809969,4.60702838515577,1.07714776273292,0.0205432858933001,3
"one_representative",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.151544987610806,0.0157221675076322,0.62939720700239,0.0991901881349488,0.141309465979552,0.0276118382157293,0.00154723016173293,0.000273615945966037,26.9279547444057,1.00080689438642,70.3333333333333,2.84800124843918,8.76966774960569,2.10367264278397,97,0,96,0,2.7815203541052,0.17740586489275,-0.00358733964108926,0.001962940470165,0.00334618571367562,0.00196170405718864,0.182694474611292,0.080663119495417,16.4466666666666,2.25395454947768,89.3333333333333,30.6666666666667,4.36909280450888e-05,2.11331982604499e-05,NA,NA,NA,NA,NA,NA,241,57.8878225536252,713,98.1138794123101,179.502766932497,12.4652144575849,1.03786629487523,0.00939074249888425,3
"ordered_interval",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.193379613865118,0.00977267858370119,0.751540583628948,0.0377494001458288,0.206839529015238,0.0125255500077631,0.0018175579550949,0.000143065716709857,25.3717827577496,1.81230158004464,66.6666666666667,3.84418753155693,8.77405205210334,0.385970308191801,97,0,96,0,2.77911338414567,0.181044040148578,0.00745797569832418,0.00789620105612465,-0.00521372769086075,0.0065938849676815,0.566395658975047,0.216308860291562,17.6433333333332,1.73845077903026,120,0,0.000162179540419416,5.71558164600079e-05,NA,NA,NA,NA,NA,NA,303.333333333333,25.7509438877706,950.666666666667,40.3085323198176,153.554758377494,13.0201355010066,1.06729443616689,0.018634911986936,3
"weak_signal",0.7,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.303525504211163,0.0339113008198518,1.32790477915264,0.0882793932046474,0.434451152037548,0.103492606318189,0.0035605053213998,0.000271338251718007,18.0164432288098,0.363040529183707,88.6666666666667,2.84800124843918,24.7190504894018,6.40778851211959,97,0,96,0,2.76608665843681,0.0827708710456735,0.0234341755908172,0.0010449889000015,-0.0145969297025469,0.000890120688019455,2.77412711517579,0.396265929295237,17.7233333333333,2.40933139642051,120,0,0.000110382645633678,4.69563137013508e-05,NA,NA,NA,NA,NA,NA,1095.66666666667,171.474325904622,1962,201.390996157557,175.128525540345,19.2315194837855,1.04238754138431,0.00772700706600646,3
"graph_community",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.299456221976565,0.0171195347186404,1.39472477921759,0.0669074631934243,0.36111434289687,0.0225680832784763,0.00422920060092483,0.000278153937770678,27.6958432018137,0.138959012925119,94,1.73205080756888,21.5943025259124,2.54167301737672,97,0,96,0,3.60733503854614,0.0696987798799951,0.00219535120048553,0.00155165810675798,-0.00138759456409672,0.000967304900626683,1.30981812665647,0.704709503764811,26.0766666666667,2.41925838039493,120,0,7.79863428954643e-05,4.67837171530093e-05,NA,NA,NA,NA,NA,NA,1228.33333333333,163.269034963087,2100.66666666667,189.320128647514,174.926332540067,7.44876871028743,1.03111151739593,0.00748628577765558,3
"multi_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.254648434974406,0.100080631120344,1.13164921954441,0.446794657004532,0.312155355945724,0.165543914669446,0.00331123399693145,0.00154376327565788,27.7201799604671,1.99453282535758,88.3333333333333,6.2271805640898,13.7328307564531,6.35925665636816,97,0,96,0,3.34684172478318,0.605360367886553,-0.00193835504985818,0.00246576185202073,0.000683322680666253,0.00178583129873905,0.361939061067292,0.0997169281515923,24.1433333333332,4.8260416261961,120,0,0.000129734078175107,9.07846972254122e-05,NA,NA,NA,NA,NA,NA,930.666666666667,611.948890385827,1618.66666666667,728.526442744378,181.983261133479,21.3655131037402,1.06475403616032,0.0134285413473858,3
"noisy_grouping",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.182725634525752,0.0203304978944557,0.858185415666746,0.111114760644599,0.191587421509866,0.030314711221502,0.00229451136092042,0.000378779962660183,26.4101416636715,0.45677056167435,90.6666666666667,3.92994204085053,9.85768708242213,2.85132042168906,97,0,96,0,2.96878621459332,0.126304278388184,0.0012790214626921,0.00244654288466231,-0.000323551472854346,0.00181890143579816,0.290576722039331,0.0930633474023303,20.4099999999998,0.442417600614203,120,0,9.07592781837311e-05,4.20553577271062e-05,NA,NA,NA,NA,NA,NA,464,106.616133863501,1143.66666666667,153.836854419797,159.331219672953,11.3340580119535,1.05864819177561,0.016001014343833,3
"one_representative",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.29766900379513,0.0592129009825213,1.38219138626459,0.235416793397616,0.365214974679454,0.0857302923468059,0.00421681249649018,0.000889067260918362,27.5378381356517,1.02557292547988,87.6666666666667,8.83804905570857,23.4586099878576,4.88518780693319,97,0,96,0,3.58210570998027,0.317248827784902,0.00159796294480484,0.00496648146285043,-0.00223408402864916,0.00491801947155808,1.18938169963211,0.825609789610436,23.1399999999999,2.40676130931168,120,0,0.000126166023704263,3.15207955740568e-05,NA,NA,NA,NA,NA,NA,1208.66666666667,335.311960882864,2049,391.415806187401,183.100358803901,5.85759750047794,1.04082959135079,0.0110439089053601,3
"ordered_interval",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.201903074429729,0.0199959647020012,0.90211303473803,0.0911729409298109,0.221034362719963,0.0287985517707754,0.0024477838104693,0.00035907485104474,23.9893126232841,0.982434567818249,86.6666666666667,2.02758751009941,10.2120074944289,2.0525831543738,97,0,96,0,2.81897188697271,0.166847322607613,0.011511493114616,0.00271272661371279,-0.0088141716838192,0.00237185860427654,1.74906762177194,1.0260349218339,17.3033333333332,2.00449772040541,120,0,4.62814005510736e-05,2.23953045607332e-05,NA,NA,NA,NA,NA,NA,491.666666666667,126.741644475857,1284.33333333333,158.431197825569,172.310428393406,9.61116793549622,1.05088349986881,0.00987830678750446,3
"weak_signal",0.9,"Top-M support atoms","atom truncation","M=96, beta=0.08","full",100,"mcmc_empirical_visited_supports",0.580082883612559,0.0500696450948436,2.50082326725931,0.183157864533942,1.01827282508113,0.130640607707679,0.00818461888223228,0.000766712441259294,18.798592820296,2.37949165005923,97,0,56.0356493607469,8.06759710171529,97,0,96,0,4.00070401849907,0.368384790717904,0.0667044361923946,0.0144894666166878,-0.0348166303730039,0.00687342068253702,1.76621539442497,0.472479007015967,28.3833333333332,2.64628250780432,120,0,0.000447940491231573,0.000192512690912909,NA,NA,NA,NA,NA,NA,4113.33333333333,425.967265304637,5013.33333333333,425.967265304637,180.036777979975,2.61447224398121,1.04990341219829,0.00400516098619526,3
"graph_community",0.7,"Elastic net","predictive selection","alpha=0.5, lambda.min","full",100,"mcmc_empirical_visited_supports",NA,NA,NA,NA,NA,NA,NA,NA,32.6666666666667,1.20185042515466,NA,NA,NA,NA,NA,NA,32.6666666666667,1.20185042515466,NA,NA,0.00563670313444566,0.0330806643716967,-0.233657258660041,0.00113224819146622,NA,NA,24.9,2.55571907689404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,207.588535328905,1566.33333333333,265.538655901128,197.176687569914,12.1930674443513,1.05439923462968,0.00731701808888028,3
